id_pilar,coord_x,coord_y,coord_z,pillar_area,geom_sing,geol_units_count,soft_veins_freq,traction_resist,strain_modulus,main_faults_count,xy_shear_strain,xz_shear_strain,yz_shear_strain,z_axis_pm_stress,z_axis_tz_stress,tz_exposure,seismic_density,extraction_rate,avg_drawpoint_height,collapse_flag
470,729.1173274262189,1316.8266557810439,1263,347.5708,0,2,3.07,0.184,13.13,2,0.00017675835616438358,7.475131382316315e-05,4.3751217310087177e-05,12.31398,49.84736869923588,6.0,17.686998281355066,158.646,282,0
471,758.6307291499891,1334.3815670708045,1263,293.3854,1,2,3.07,0.184,13.13,1,0.0001683119847715736,6.154078934010152e-05,3.2971656091370556e-05,12.582754,51.96383227382319,5.666666666666667,17.696461177821867,154.951,278,0
472,789.1353267671145,1351.45728000811,1263,347.5708,0,1,2.782,0.1966,13.546400000000002,1,0.00017200712000000002,5.292418e-05,8.8345175e-06,12.051392,48.987715582055934,6.0,18.100411202930093,160.562,283,0
473,825.0392360534923,1366.5582750824603,1263,384.3819,1,3,0.453,0.35619999999999996,18.553,2,0.00026869498224852073,0.00011188005621301777,1.020462204142012e-05,13.181592,53.80280132010225,6.333333333333333,18.7924895384641,172.285,290,0
474,853.8454613646574,1383.4089208956748,1263,399.9477,0,2,0.36,0.385,19.39,2,0.00026638819672131155,0.00013760590163934428,5.166197131147541e-05,13.802575,56.147317507508134,5.333333333333333,20.003120545560318,177.367,293,0
475,883.866281216381,1400.6517061637326,1263,394.6332,0,1,0.46849999999999997,0.35140000000000005,18.4135,1,0.00029744144,0.00018651232,0.00014226688,16.542874,66.79109091644649,13.0,19.863572340564033,180.18,300,0
476,628.9031705749564,1236.2644444769805,1263,314.6873,0,1,3.07,0.184,13.13,2,0.00011023419506024095,5.118455614457831e-05,1.327388846385542e-05,11.597455,40.851294239316715,2.3333333333333335,19.57145643112075,143.464,314,1
477,656.0225215665055,1256.469538262637,1263,294.6298,0,1,3.07,0.184,13.13,2,0.00010431243999999999,5.4213676506024096e-05,1.8864191204819275e-05,11.678082,40.777716532947835,3.0,18.898104972005513,147.611,307,1
478,684.1195794218211,1273.5448700112456,1263,347.0968,0,1,3.07,0.184,13.13,3,0.00011279549686746986,5.7827959578313246e-05,2.5186530692771082e-05,11.998484,52.63933854216653,3.3333333333333335,18.38807742438824,148.281,299,1
479,714.1105724280694,1290.8497936675108,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00012585564096385542,5.917320801204818e-05,3.366284265060241e-05,12.282398,52.613800121660134,4.0,18.019983227305115,156.86,291,1
480,744.1195720985172,1308.1651057810438,1263,347.5708,0,2,3.07,0.184,13.13,1,0.00017085295007270327,6.890119799735626e-05,2.0260831999339062e-05,12.356248,49.85045574790056,6.0,17.847046721587194,156.586,284,0
481,774.1285717689649,1325.4804178945772,1263,347.5708,0,4,3.07,0.184,13.13,1,0.00018270055218274112,6.316031972081219e-05,1.5183774064086297e-05,12.541589,51.68960677591735,5.333333333333333,17.945860665833273,157.828,283,0
482,804.1375714394127,1342.79573000811,1263,347.5708,0,3,0.7899999999999999,0.28374999999999995,16.4265,1,0.00018599708530805687,5.30057808056872e-05,9.352967417061611e-06,11.862323,46.92267282239726,6.666666666666667,18.55597411538408,167.268,289,0
483,841.0152883036293,1355.9164092840729,1263,400.4616,0,1,0.6359,0.29956,16.9069,2,0.00021607586666666666,9.617253333333333e-05,3.138799333333333e-05,13.357908,53.65357582868058,7.0,19.009358786869555,183.025,297,0
484,871.0806882318159,1373.3406095095697,1263,395.8106,0,1,0.36,0.385,19.39,1,0.00026773776,0.00013277709333333335,9.464194666666666e-05,14.000846,56.003875373621916,6.333333333333333,20.50392418440832,186.032,305,0
485,901.4347863188211,1390.874449614192,1263,405.2155,0,1,0.6390000000000001,0.2986,16.879,1,0.00028202037333333334,0.0002172554,0.00016016253333333335,19.463798,77.82300366727206,12.666666666666666,20.411981441386306,178.91,308,0
486,615.4075096375691,1209.310074051703,1263,230.0665,0,1,3.07,0.184,13.13,2,0.00011921979638554217,5.2483202048192764e-05,8.88419984939759e-06,11.751993,43.440929552814296,2.6666666666666665,20.094922226339264,132.622,318,1
487,643.2873906907059,1229.1900445447127,1263,319.6767,0,1,3.07,0.184,13.13,2,0.00011827301024096384,5.128271837349397e-05,1.2425628343373492e-05,11.842458,43.7468656462069,3.0,19.40284114638685,142.587,314,1
488,669.1309176904114,1247.5783463549806,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00011462693734939759,5.1096877831325296e-05,1.5362793960843373e-05,11.676646,42.00223509770419,3.3333333333333335,18.87548018438684,143.197,307,1
489,699.1219106966597,1264.8832700112457,1263,347.0968,0,1,3.07,0.184,13.13,3,0.00012547869036144576,5.2788275542168675e-05,1.9350453072289155e-05,11.935604,50.930482410842025,3.0,18.443564311837047,145.914,300,1
490,728.61721915369,1282.4278428437383,1263,293.3854,1,1,3.07,0.184,13.13,3,0.00014782581253012047,5.586476277108433e-05,1.4892154156626504e-05,12.094623,49.45359023772865,6.0,18.153866720780673,153.932,293,1
491,759.1219033733557,1299.5035057810437,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00018283653469879516,5.867700240963855e-05,4.3452536972891565e-06,12.337627,51.22220426150835,5.333333333333333,18.048561940249524,156.839,287,0
492,789.130816441263,1316.8188678945771,1263,347.5708,0,3,3.07,0.184,13.13,1,0.0001848436041555131,5.752310401529638e-05,9.502223750796687e-06,11.886205,48.268912104320044,7.0,18.20535233578553,162.185,289,0
493,818.8248091577215,1333.8683719590629,1263,337.0578,0,3,0.8620000000000001,0.2806,16.322400000000002,1,0.00021443502157413057,8.349578939597315e-05,6.899404093197072e-06,12.681074,49.77655926534458,6.666666666666667,18.833497887051394,173.899,294,0
494,858.3438622160439,1345.9589797230874,1263,394.8588,0,1,0.5615000000000001,0.3226,17.576500000000003,2,0.00023907285333333333,0.00012014915999999999,6.679010666666667e-05,14.019758,56.38214308414678,6.333333333333333,19.597404372307043,194.186,310,0
495,888.5471708838868,1363.264644892477,1263,385.7444,0,1,0.36,0.385,19.39,1,0.00026961136000000003,0.00015936730666666666,0.00011797997333333333,16.127792,63.353754002921704,4.666666666666667,21.532388732981335,189.491,319,0
496,918.8227121365196,1380.8698205686844,1263,396.698,0,1,0.608,0.30820000000000003,17.158,2,0.0002686294933333333,0.00023719399999999998,0.00017147645333333335,21.868306,87.20267531299548,11.0,20.023320580037016,176.45,316,0
497,608.1504029726577,1180.5431965921298,1263,411.6741,1,1,3.07,0.184,13.13,2,0.00012603875855421686,4.447123421686747e-05,4.232330203313253e-06,11.392666,42.058643789536504,2.6666666666666665,20.458131272189373,130.898,318,1
498,628.3413991590769,1203.3604278424373,1263,307.0214,0,1,3.07,0.184,13.13,2,0.00012256124409638555,5.0763167409638556e-05,8.798056641566264e-06,11.746046,43.81084531165739,2.6666666666666665,19.906902209260103,135.61,318,1
499,657.4158074793141,1222.2651802530913,1263,258.2532,0,1,3.07,0.184,13.13,2,0.0001239179869879518,4.909617704819277e-05,1.1734878674698795e-05,11.666833,43.789582710763696,3.3333333333333335,19.32714515970137,141.511,313,1
500,684.1331623627095,1238.9167963549805,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00012557942120481927,5.0540124216867465e-05,1.2790236551204819e-05,11.837965,49.274004954973705,3.0,18.9246193875909,140.359,306,1
501,714.1241553689579,1256.2217200112457,1263,347.0968,0,1,3.07,0.184,13.13,3,0.00013760854771084337,4.956420506024096e-05,1.381923673192771e-05,11.915539,49.01539268319156,3.0,18.575360011764413,145.033,301,1
502,744.1151483752062,1273.5266436675108,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001547855744578313,4.49644706626506e-05,9.83798078313253e-06,12.225517,49.1027000333898,6.0,18.362536548839515,153.879,294,1
503,774.124148045654,1290.8419557810437,1263,347.5708,0,2,3.07,0.184,13.13,2,0.00016543074282036278,5.331828801930954e-05,1.1677983605909888e-05,12.279129,50.525539114190906,6.0,18.28672491854887,158.59,290,0
504,804.1331477161017,1308.157267894577,1263,347.5708,0,2,3.07,0.184,13.13,2,0.00018172645990521325,5.241318388625592e-05,4.046010829383886e-06,11.852078,47.57485044720451,6.333333333333333,18.454027519122125,168.517,294,0
505,833.9281941420156,1325.3102021181332,1263,340.806,0,2,1.198,0.26589999999999997,15.836600000000002,2,0.0002176578770994941,8.691056256323777e-05,2.0424471787521078e-05,12.99572,51.92266594452925,7.333333333333333,18.858053254158232,180.674,299,0
506,642.2552792440325,1196.2925750800011,1263,264.0662,0,1,3.07,0.184,13.13,2,0.00012471682240963855,4.7240009518072286e-05,8.139184984939758e-06,11.628081,45.33171817477783,2.6666666666666665,19.80066568321731,140.177,318,1
507,669.12640736456,1212.9399342414474,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001297553930120482,4.6168430602409634e-05,8.988787289156627e-06,11.71252,42.30279572654452,3.0,19.394918769717254,141.546,312,1
508,699.1354070350077,1230.2552463549807,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00013461643156626506,4.976174951807229e-05,9.192483192771084e-06,11.893932,48.753633479979754,3.0,19.049783598432246,139.599,305,1
509,729.1444067054555,1247.5705584685136,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00014781292168674698,5.2736634999999995e-05,1.1968297379518073e-05,12.231626,48.82083751092493,3.0,18.78551138832467,147.091,301,1
510,759.1534063759032,1264.885870582047,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00016450796024096385,5.3481136325301205e-05,1.0398596506024094e-05,12.349014,50.8762570656778,5.666666666666667,18.613502569029972,155.331,295,1
511,789.162406046351,1282.20118269558,1263,347.5708,0,2,3.07,0.184,13.13,2,0.00017573095766395402,5.3535411163235994e-05,5.786224851304452e-06,11.901225,47.891693555698154,7.0,18.551250809587856,161.698,294,0
512,819.1714057167986,1299.5164948091133,1263,347.5708,0,2,3.07,0.184,13.13,2,0.00020344322563039722,6.635459034542314e-05,4.6756878702504314e-06,12.36417,49.39423952891465,6.666666666666667,18.70699656479548,176.449,298,0
513,848.6010972000774,1316.520215709229,1263,333.4549,0,2,1.342,0.2596,15.628400000000001,2,0.00023320012901847315,9.340312266414421e-05,4.2780721101713776e-05,12.975298,51.91983364855371,7.666666666666667,19.171037186424403,188.58,305,0
514,875.8201348718159,1335.9311718898111,1263,367.126,0,1,0.4375,0.361,18.692500000000003,1,0.0002825090933333334,0.00012810089333333333,9.783799333333333e-05,14.317188,58.17909148015337,6.333333333333333,19.95036029948141,201.307,323,0
515,905.974214204361,1353.351169349242,1263,392.4397,0,1,1.5819999999999999,0.2491,15.281400000000001,2,0.0002895142933333333,0.00020091029333333334,0.00015236994666666668,18.739994,74.32013141320549,11.0,20.669832210210952,188.6,329,0
516,594.9291394073261,1154.0662963567163,1263,332.0348,1,1,3.07,0.184,13.13,2,0.00013040744626506022,4.3878023915662645e-05,5.2785945783132525e-06,11.253051,41.06459758647344,2.6666666666666665,20.880589700751642,134.234,310,1
517,624.1106526959628,1169.647760014381,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001301650043373494,4.188432710843373e-05,4.218470158132529e-06,11.351449,43.1792417231872,2.6666666666666665,20.28738449228296,139.345,317,1
518,654.1196523664105,1186.9630721279143,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013221084144578312,4.4363870542168675e-05,6.072325384036145e-06,11.584586,43.92487627557705,3.0,19.832306818100236,144.276,317,1
519,684.1286520368582,1204.2783842414474,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00013826443734939759,4.6061871686746986e-05,5.042813042168675e-06,11.743467,46.75472169436048,3.3333333333333335,19.516436477595835,141.28,311,1
520,714.137651707306,1221.5936963549807,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00014342030433734938,4.754848945783132e-05,5.403572003012048e-06,11.890384,48.9960854444793,3.0,19.268730719551712,140.366,305,1
521,744.1466513777536,1238.9090084685135,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00015587419662650603,5.393908831325301e-05,9.494166777108433e-06,12.568784,50.56162030027186,5.333333333333333,19.09411680247003,147.839,299,1
522,774.1556510482014,1256.2243205820469,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001683181378313253,5.287051162650602e-05,9.51143969879518e-06,12.042667,48.70633830779193,7.0,18.90923885895817,156.162,297,0
523,804.1646507186491,1273.53963269558,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00018529483469879515,5.228955277108433e-05,5.943281905120481e-06,11.751577,47.22376039850179,6.333333333333333,18.84618520447044,165.626,297,0
524,834.1736503890969,1290.8549448091132,1263,347.5708,0,2,3.07,0.184,13.13,3,0.00023596221754906653,7.80546904834849e-05,2.336893861057922e-05,12.772992,51.284443875932524,6.666666666666667,18.99488064632867,183.212,302,0
525,864.026240785906,1308.0783481139292,1263,344.1482,0,1,0.8140000000000001,0.28269999999999995,16.3918,3,0.00023837282666666667,0.00011072469333333332,5.8491360000000004e-05,13.834687,55.39351757350549,7.666666666666667,19.57004463857892,194.568,312,0
526,893.994851405959,1326.3039043401093,1263,312.4905,1,1,0.46230000000000004,0.35332,18.4693,1,0.00030131914666666664,0.00016773370666666666,0.00012825352,16.586411,65.59626824817536,11.0,20.365140253683396,197.02,329,0
527,578.0368023530548,1116.1363103201397,1263,114.6706,0,1,3.07,0.184,13.13,2,0.00013235857903614456,3.918961168674698e-05,2.094373219126506e-06,11.668978,47.838903015370164,3.0,21.313826787139195,140.567,297,1
528,585.0575064411947,1130.3365265057046,1263,204.324,1,1,3.07,0.184,13.13,2,0.0001335154036144578,3.966842861445782e-05,3.114716957831325e-06,11.792072,49.57504372916328,2.6666666666666665,21.150856586880504,138.422,302,1
529,609.1038976978133,1143.6708979008479,1263,347.5708,1,1,3.07,0.184,13.13,2,0.00013089293277108432,4.1416310120481925e-05,4.961250805722891e-06,11.054671,43.83382390262342,2.6666666666666665,20.685180814261347,141.388,310,1
530,639.112897368261,1160.986210014381,1263,347.5708,0,2,3.07,0.184,13.13,2,0.0001572749717375631,5.1269417887527045e-05,5.632307880767845e-06,11.345451,42.20698041847457,3.0,20.24867744535045,148.162,316,1
531,669.1218970387087,1178.3015221279143,1263,347.5708,0,2,2.8779999999999997,0.19240000000000002,13.4076,2,0.00014143160054388133,4.549889436341162e-05,4.437068892923362e-06,11.607873,42.77763973175839,3.3333333333333335,19.9479952696423,148.474,314,1
532,699.1308967091564,1195.6168342414473,1263,347.5708,0,1,2.758,0.19765,13.5811,3,0.00014212262120481928,4.646713584337349e-05,4.153576355421687e-06,11.827956,49.17125216683089,3.0,19.77109910454951,141.868,308,1
533,728.3866986351509,1212.2687695934412,1263,321.0316,1,1,3.07,0.184,13.13,3,0.0001489428474698795,5.004015939759036e-05,5.255123358433734e-06,12.091977,47.7532223298242,3.0,19.60990121960782,141.993,302,1
534,759.1308893858525,1230.2370700112456,1263,347.0968,0,1,3.07,0.184,13.13,2,0.00016025192409638555,4.667991560240964e-05,6.506995858433735e-06,12.116236,48.98764085650385,5.333333333333333,19.42642211826168,149.621,297,1
535,789.1218823921008,1247.5419936675107,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00017750287108433735,5.357278331325301e-05,6.772677959337349e-06,11.85825,47.65325476581941,6.666666666666667,19.25537109867898,155.972,298,1
536,819.1128753983492,1264.8469173237756,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00022987373759036144,6.59348265060241e-05,1.4788332891566263e-05,12.424726,50.008839399230645,6.666666666666667,19.17122479475954,169.27,302,1
537,849.1038684045975,1282.1518409800406,1263,347.5708,0,2,2.9499999999999997,0.18924999999999997,13.3035,3,0.00024814638622137403,9.213816213740458e-05,3.9092156097328244e-05,12.804352,51.24973974110272,7.666666666666667,19.31799084185542,183.237,308,0
538,878.7083838106591,1299.0235657967946,1263,329.9498,0,1,1.126,0.26905,15.940700000000001,2,0.00028976101333333333,0.00013806442666666668,9.938689333333333e-05,14.988068,59.9746851550011,9.333333333333334,19.947314892542977,189.962,319,0
539,910.3291390204984,1316.1121203939344,1263,380.6105,0,1,0.6514,0.29475999999999997,16.767400000000002,3,0.00030096352,0.00021163277333333333,0.00015639634666666667,19.175134,74.84722317614805,11.0,23.24402345483274,188.665,331,0
540,597.6556218621312,1119.4989024943834,1263,258.4598,0,1,3.07,0.184,13.13,2,0.00013179470385542167,4.091395307228915e-05,2.538917379518072e-06,11.846504,47.992474888139505,3.3333333333333335,20.94688740166422,143.435,302,1
541,624.1061423701115,1135.009347900848,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001325166057831325,4.0911766626506026e-05,4.531980301204819e-06,11.028378,42.191110168909965,3.6666666666666665,20.605011320769297,149.254,311,1
542,654.1151420405591,1152.324660014381,1263,347.5708,0,2,2.782,0.1966,13.546400000000002,2,0.0001706976676899463,5.571401366845741e-05,5.547641308998466e-06,11.393072,39.75057400282809,3.3333333333333335,20.34348238647458,155.286,314,1
543,683.6284571617889,1169.879621304142,1263,293.3854,1,2,0.67,0.289,16.6,2,0.0001699585037918216,5.423478334572491e-05,5.231844586431227e-06,11.650854,47.30441486288145,3.0,20.17004610520748,151.24,311,1
544,714.1331413814546,1186.9552842414473,1263,347.5708,0,2,2.4699999999999998,0.21025,13.9975,3,0.00014378480266116308,4.5409333861842914e-05,4.43367120864696e-06,11.798931,45.849028517786515,3.0,20.083685272761507,143.883,305,1
545,744.8983136674863,1204.933525744464,1263,321.0156,1,1,3.07,0.184,13.13,2,0.00019075367325301204,3.2975574759036136e-05,3.7234253012048193e-06,7.4140615,27.85353600332193,5.333333333333333,19.9833024045247,147.142,298,1
546,774.1331340581507,1221.5755200112458,1263,347.0968,0,1,3.07,0.184,13.13,2,0.000163517981686747,4.4181917831325295e-05,6.820908840361445e-06,11.767108,46.694329703406744,5.666666666666667,19.837770879802918,151.404,297,1
547,803.6284425151811,1239.1200928437383,1263,293.3842,1,1,3.07,0.184,13.13,2,0.00017952370554216864,5.252362373493976e-05,5.465119533132529e-06,11.661325,45.811676979833216,6.333333333333333,19.636245679872175,157.555,300,1
548,834.1331267348468,1256.1957557810438,1263,347.5708,0,1,2.8779999999999997,0.19240000000000002,13.4076,3,0.0002373513821686747,7.412111469879517e-05,2.1130113373493976e-05,12.365419,49.643778932644366,7.666666666666667,19.52948805177171,173.449,307,1
549,863.57211526834,1273.7469796444914,1263,291.8776,0,1,2.7099999999999995,0.19974999999999998,13.650500000000001,3,0.0002592429151807229,0.00010384107168674698,4.911774018072289e-05,12.934743,52.044447871687915,7.666666666666667,19.679306660491704,180.418,317,0
550,893.3316507311022,1290.2844070756432,1263,324.0947,0,3,0.742,0.28585,16.4959,2,0.00030549562580040187,0.00016713790194239787,0.00012074373094440722,16.405109,65.14731378937545,9.666666666666666,20.564845331516032,186.692,327,0
551,927.7837787326293,1306.0896432031548,1263,366.4255,0,1,0.67,0.289,16.6,3,0.00027949994666666666,0.00023022922666666667,0.00016164818666666666,21.237704,86.06665499386116,10.666666666666666,20.863301046077463,172.921,329,0
552,568.816052053348,1099.2601023171417,1263,290.3454,0,1,2.045,0.2145,14.3,2,0.00013109729012048191,3.802444554216867e-05,1.106603388554217e-06,11.521729,43.77921902359647,3.6666666666666665,21.505534127322896,139.65,293,1
553,557.0568632048216,1071.3069897756964,1263,313.0193,0,1,1.02,0.245,15.47,1,0.00012978895036144577,3.2880032590361443e-05,1.78740484374853e-06,11.170448,37.71616210743607,3.3333333333333335,21.62991557972224,139.945,290,1
554,582.0848865334099,1090.8391977938306,1263,320.1191,0,1,1.6349999999999998,0.22669999999999998,14.768,2,0.00012981149831325301,3.777296018072289e-05,6.114535730421687e-07,11.477843,43.33939248290905,3.3333333333333335,21.225483784634104,143.35,295,1
555,609.0993873719619,1109.032485787315,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013050028385542167,4.183335168674698e-05,1.859300096010506e-06,11.856272,48.10529183750004,3.3333333333333335,20.8676685592979,148.07,302,1
556,639.1083870424096,1126.347797900848,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013381930120481928,4.146929560240964e-05,2.4486240587349395e-06,11.989783,44.938381680347135,3.3333333333333335,20.676787307644688,157.087,311,0
557,669.1173867128574,1143.6631100143811,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013870075638554216,4.356431487951807e-05,3.898730481927711e-06,11.379104,42.8205136512285,3.0,20.57528048516033,163.283,312,0
558,699.1263863833051,1160.9784221279142,1263,347.5708,0,2,2.7099999999999995,0.19974999999999998,13.650500000000001,3,0.00015431790810310642,4.739460377395903e-05,4.032576109137476e-06,11.55859,45.081302555904266,3.6666666666666665,20.519507693438154,155.201,308,1
559,729.1353860537529,1178.2937342414473,1263,347.5708,0,1,3.07,0.184,13.13,3,0.0001460740395180723,4.690605656626506e-05,3.818711848659276e-06,11.83565,46.011826089313566,4.666666666666667,20.520581967380323,148.991,302,1
560,759.1443857242006,1195.6090463549806,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00016389100771084338,4.9859996265060234e-05,4.5772608584337345e-06,12.05609,47.54049550548238,5.333333333333333,20.481562227955774,153.49,295,1
561,789.1533853946482,1212.9243584685137,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00017072117036144577,4.788803897590361e-05,6.5539773418674694e-06,11.63531,45.28078160815539,7.333333333333333,20.3144118460107,155.549,299,1
562,819.162385065096,1230.239670582047,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00022189799493975903,6.932326626506024e-05,1.751053873493976e-05,11.833009,46.75284470703063,6.666666666666667,20.09204800230304,161.753,302,1
563,849.1713847355437,1247.55498269558,1263,347.5708,0,1,2.5420000000000003,0.2071,13.8934,3,0.000245437894939759,8.107066831325301e-05,2.9111199036144577e-05,12.183248,49.142131621111695,7.333333333333333,19.92864438932215,180.673,316,1
564,879.1803844059914,1264.8702948091134,1263,347.5708,0,1,2.3499999999999996,0.21549999999999997,14.171000000000001,2,0.00026223638361445785,0.0001169000031325301,5.947430915662651e-05,13.587652,54.37152662540865,9.666666666666666,20.20797631206095,192.489,326,0
565,908.585534854614,1281.755509390334,1263,330.4075,0,1,0.67,0.289,16.6,3,0.00030108973333333334,0.00019806254666666668,0.00013910404,18.1916,72.31542664962004,7.333333333333333,22.300785601025552,181.396,333,0
566,943.2405225563632,1295.3849088254383,1263,276.2501,1,1,0.67,0.289,16.6,4,0.00027307248,0.0002465262933333333,0.00017316368,22.721298,91.40572644877156,9.0,21.052154118092524,164.613,327,0
567,569.150521467243,1064.0956203355856,1263,207.8103,0,1,1.02,0.245,15.47,1,0.00012768690506024096,3.108830825301204e-05,1.929266705572289e-06,11.09786,37.46718222700208,3.3333333333333335,21.302591062824206,143.224,292,1
568,596.0579759055505,1083.268698525079,1263,291.5862,0,1,1.4505,0.23219,14.9786,1,0.0001285387296385542,3.668771873493976e-05,1.4482342502827468e-07,11.45178,43.85222780224821,3.3333333333333335,21.02342346227442,147.02,297,1
569,624.1016320442601,1100.370935787315,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013146281975903615,4.478321614457831e-05,9.291478200301203e-07,12.028594,46.290060395977214,3.0,20.888650873335067,153.329,305,0
570,654.1106317147079,1117.686247900848,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013365393975903615,4.184880746987951e-05,1.3204698249261686e-06,11.926316,45.139865040841464,3.0,20.902320356675382,162.557,310,0
571,684.1196313851556,1135.001560014381,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00014058489204819277,4.1322123915662645e-05,2.6869854631024094e-06,11.335372,40.88236325480851,3.6666666666666665,20.94605659351915,169.127,310,0
572,714.1286310556034,1152.3168721279144,1263,347.5708,0,1,3.07,0.184,13.13,3,0.000143510716626506,4.326512090361446e-05,3.505257515060241e-06,11.55767,44.839370879689845,4.666666666666667,20.997921944097918,158.892,304,0
573,744.137630726051,1169.6321842414472,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00015501261204819275,4.587365728915662e-05,4.534032161144578e-06,12.001034,48.414589975755725,4.666666666666667,21.084477736590276,154.526,298,1
574,774.1466303964987,1186.9474963549806,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00016303067253012048,4.387039891566265e-05,5.4953126957831325e-06,11.608936,45.900978712898315,6.333333333333333,21.064088341442666,154.57,295,1
575,805.102186859351,1204.8006929252078,1263,314.5534,1,1,3.07,0.184,13.13,2,0.0001704981896385542,4.488520006024096e-05,5.779013682228915e-06,11.332044,45.144612093395125,6.666666666666667,20.8531248107019,159.094,297,1
576,834.1286164089955,1221.5573436675106,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00022737980771084335,6.348602192771084e-05,1.5273818478915663e-05,11.471614,46.74747824114519,7.333333333333333,20.565264521304762,167.102,306,1
577,864.1376160794432,1238.8726557810437,1263,347.5708,0,1,2.23,0.22075,14.344500000000002,3,0.0002507140862650602,8.681017301204819e-05,3.5198756506024095e-05,12.233478,49.12729036310922,9.333333333333334,20.38858713421935,183.743,323,1
578,894.146615749891,1256.187967894577,1263,347.5708,0,3,1.5099999999999998,0.25225,15.3855,2,0.000306655066894198,0.0001688704587030717,0.00011509560470989763,16.451522,65.07859288633969,9.333333333333334,20.96183072648283,193.471,334,0
579,943.2405225563632,1295.3849088254383,1263,276.2501,0,1,0.67,0.289,16.6,4,0.00027307248,0.0002465262933333333,0.00017316368,22.721298,91.32499679904151,10.666666666666666,21.052154118092524,164.613,327,0
580,547.9243015480478,1042.0623289829089,1263,419.121,1,1,1.02,0.245,15.47,1,0.00012471777783132527,2.4350746174698793e-05,4.859395963855421e-06,10.975708,38.14423687780118,3.3333333333333335,21.609268944557044,137.721,288,1
581,581.0222382214988,1057.2956369270232,1263,292.8344,0,1,1.02,0.245,15.47,1,0.00012598140385542168,2.9957357228915656e-05,2.4720580722891563e-06,11.063991,40.91760355361074,4.0,21.08196973188202,146.718,295,1
582,609.0948770461106,1074.3940736737816,1263,347.5708,0,1,1.4095,0.23341,15.025400000000001,1,0.00012696745783132528,3.5107679096385545e-05,8.978277880256384e-07,11.384623,42.06454901551729,4.0,20.971507939036215,150.411,300,1
583,639.1038767165584,1091.709385787315,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013158943518072288,4.255269234939759e-05,2.541400442396048e-07,11.875584,40.47669648575486,4.0,21.06551367365271,157.28,307,0
584,669.112876387006,1109.024697900848,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00013468317879518073,4.003352463855421e-05,1.4548633207831323e-06,11.78132,42.506230228660044,3.3333333333333335,21.28633967967515,165.993,309,0
585,699.1218760574538,1126.340010014381,1263,347.5708,0,1,3.07,0.184,13.13,3,0.00013887295277108434,4.5291754036144576e-05,1.1578029668674699e-06,12.019759,44.26537986383245,4.666666666666667,21.45229447219175,171.693,306,0
586,729.1308757279015,1143.6553221279144,1263,347.5708,0,1,3.07,0.184,13.13,2,0.0001609353151807229,3.0064820120481924e-05,9.657006231189397e-07,7.0489395,28.29957960148543,4.666666666666667,21.6219273594509,158.73,300,0
587,759.1398753983492,1160.9706342414474,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00015842279132530118,4.366657807228916e-05,3.656899702545542e-06,11.667277,46.42197439689873,6.333333333333333,21.77920454045846,155.417,294,0
588,789.148875068797,1178.2859463549805,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00016542920722891565,4.1945025783132525e-05,5.619845481927711e-06,11.34371,44.55315478500963,6.666666666666667,21.752729054974445,156.779,296,0
589,819.1578747392447,1195.6012584685136,1263,347.5708,0,1,3.07,0.184,13.13,2,0.00020611520771084336,7.374748602409639e-05,1.874678457831325e-05,12.237854,48.39631369932959,7.333333333333333,21.482514734002265,160.209,297,1
